Date,High,Low,Open,Close,Volume,MMM,MMM_HL_pct_diff,MMM_daily_pct_chng
2015-12-28,151.77000427246094,150.27000427246094,151.1300048828125,151.22000122070312,1275200.0,136.78140258789062,0.009982032057976695,0.0005954895453117264
2015-12-29,153.25999450683594,152.0,152.1999969482422,152.88999938964844,1824700.0,138.29191589355472,0.008289437544973273,0.004533524673071415
2015-12-30,153.6999969482422,151.72999572753906,152.7899932861328,151.91000366210938,1553100.0,137.405517578125,0.012983597681243254,-0.005759471579892432
2015-12-31,152.1199951171875,150.6300048828125,151.72999572753906,150.63999938964844,1607100.0,136.25675964355472,0.009891722671948303,-0.00718378941925186
2016-01-04,148.32000732421875,145.39999389648438,148.0500030517578,146.82000732421875,3277200.0,132.80149841308594,0.020082624142427685,-0.008307975023202532
2016-01-05,147.5,145.61000061035156,146.82000732421875,147.4600067138672,2688100.0,133.38040161132812,0.012979873509553956,0.00435907476993339
2016-01-06,145.75999450683594,143.4199981689453,145.58999633789062,144.49000549316406,2997100.0,130.69395446777344,0.016315690752792825,-0.007555401280275213
2016-01-07,143.1300048828125,140.6300048828125,142.52000427246094,140.97000122070312,3553500.0,127.51006317138672,0.017777145084246132,-0.010875687659920445
2016-01-08,142.5,140.22000122070312,141.36000061035156,140.49000549316406,2664000.0,127.07591247558594,0.016260153754443406,-0.006154464582846016
2016-01-11,141.42999267578125,139.41000366210938,140.97000122070312,140.46000671386722,2775500.0,127.04876708984376,0.014489555703389551,-0.003617752021137177
2016-01-12,142.14999389648438,139.1300048828125,141.36000061035156,140.86000061035156,2363500.0,127.41056823730469,0.021706238105975592,-0.0035370684623736892
2016-01-13,142.19000244140625,138.53999328613278,140.88999938964844,138.72000122070312,2598300.0,125.47486877441406,0.02634624896895253,-0.015402073804712842
2016-01-14,142.44000244140625,138.86000061035156,139.74000549316406,141.17999267578125,3720400.0,127.6999969482422,0.025781375596420745,0.010304759739598194
2016-01-15,140.10000610351562,137.21000671386722,138.30000305175778,138.69000244140622,4683500.0,125.44775390625,0.021062599287493,0.0028199521405829833
2016-01-19,140.8000030517578,137.41000366210938,140.10000610351562,138.38999938964844,3399800.0,125.17638397216795,0.024670688445540195,-0.01220561484204159
2016-01-20,137.75,134.63999938964844,136.94999694824222,136.96000671386722,4136300.0,123.88291931152344,0.023098638030673295,7.309065971562606e-05
2016-01-21,138.66999816894528,136.14999389648438,136.96000671386722,137.75999450683594,3355200.0,124.60653686523438,0.01850902963959648,0.005841032080554963
2016-01-22,140.42999267578122,138.08000183105472,140.13999938964844,139.52000427246094,2979100.0,126.1985321044922,0.01701905282128975,-0.0044241124581687165
2016-01-25,139.3699951171875,137.52999877929688,138.96000671386722,137.57000732421878,2805500.0,124.4347152709961,0.013378872640313072,-0.01000287365062228
2016-01-26,145.02000427246094,140.33000183105472,141.7899932861328,144.77999877929688,5129100.0,130.95626831054688,0.03342123836820427,0.021087563542867362
2016-01-27,147.97000122070312,144.0500030517578,144.9499969482422,145.5500030517578,3596400.0,131.65275573730472,0.02721276005483207,0.0041394005943295835
2016-01-28,147.83999633789062,145.22000122070312,146.16000366210938,147.32000732421875,3067400.0,133.2537841796875,0.01804155829199913,0.007936532793137137
2016-01-29,151.0,148.0,148.24000549316406,151.0,3993200.0,136.58238220214844,0.02027027027027027,0.01861841881112998
2016-02-01,149.7899932861328,148.10000610351562,149.3300018310547,148.72999572753906,2701500.0,134.52909851074222,0.01141112162707109,-0.004017987652571284
2016-02-02,148.27999877929688,146.0500030517578,147.58999633789062,147.8699951171875,3581800.0,133.751220703125,0.015268714008508355,0.0018971392793848264
2016-02-03,152.85000610351562,148.9600067138672,149.36000061035156,152.52000427246094,5766800.0,137.95729064941406,0.0261143878512346,0.021156960693600634
2016-02-04,154.3800048828125,151.77999877929688,152.4199981689453,153.44000244140625,3458400.0,138.78941345214844,0.017130097011637816,0.006692063277223929
2016-02-05,153.8800048828125,151.82000732421875,153.1999969482422,153.47000122070312,3368500.0,138.8165283203125,0.013568683040533179,0.0017624300120068345
2016-02-08,154.42999267578125,151.00999450683594,151.6300048828125,153.89999389648438,2505400.0,139.2054443359375,0.022647495486071922,0.014970579308668094
2016-02-09,155.75999450683594,152.4499969482422,152.9499969482422,154.74000549316406,2968400.0,139.96528625488278,0.021712021153516434,0.011703227071835826
2016-02-10,155.49000549316406,152.1199951171875,154.42999267578125,152.4499969482422,2911900.0,138.89024353027344,0.022153631896848495,-0.012821315945380983
2016-02-11,152.0,149.0,149.91000366210938,150.6699981689453,3182200.0,137.2685546875,0.020134228187919462,0.005069671724836536
2016-02-12,154.07000732421875,150.6699981689453,150.6699981689453,153.9600067138672,2292200.0,140.26596069335938,0.022565933474433503,0.02183585707111252
2016-02-16,155.89999389648438,154.25999450683594,155.0,155.52999877929688,2140600.0,141.6962890625,0.010631397951824521,0.003419346963205645
2016-02-17,157.1300048828125,155.60000610351562,156.0,156.6199951171875,2156100.0,142.68936157226562,0.009832896653480956,0.003974327674278846
2016-02-18,156.97000122070312,155.97000122070312,156.35000610351562,156.77999877929688,2010200.0,142.83509826660156,0.006411489338805379,0.0027501928941183543
2016-02-19,157.08999633789062,155.8699951171875,157.0,156.4499969482422,2121300.0,142.53445434570312,0.007827043426708863,-0.0035032041513236465
2016-02-22,158.47999572753906,156.4499969482422,156.4499969482422,157.6999969482422,2207600.0,143.67324829101562,0.012975383949470147,0.007989773246295
2016-02-23,157.69000244140625,155.1699981689453,157.6300048828125,156.1699981689453,1922800.0,142.27935791015625,0.016240280351857827,-0.009262238588094988
2016-02-24,157.6199951171875,153.63999938964844,154.83999633789062,157.22000122070312,1937800.0,143.23599243164062,0.02590468460915144,0.015370737142223072
2016-02-25,159.0,157.00999450683594,157.5399932861328,158.99000549316406,1718100.0,144.84852600097656,0.01267438738160978,0.009204089557104765
2016-02-26,159.5,158.0800018310547,159.14999389648438,158.27000427246094,1843700.0,144.1925811767578,0.008982781835129983,-0.00552930981948895
2016-02-29,159.1199951171875,156.82000732421875,158.00999450683594,156.8699951171875,1993200.0,142.91712951660156,0.014666418094303631,-0.0072147296328088795
2016-03-01,159.6999969482422,157.61000061035156,158.75,159.58999633789062,2204100.0,145.3951416015625,0.013260556625829728,0.0052913155142716535
2016-03-02,159.8800048828125,158.5399932861328,158.8800048828125,159.41000366210938,1807200.0,145.23114013671875,0.008452199151170871,0.0033358431710006184
2016-03-03,159.69000244140625,158.50999450683594,159.41000366210938,159.3800048828125,1926000.0,145.20384216308594,0.007444375594369371,-0.00018818630329161393
2016-03-04,160.2899932861328,158.9199981689453,159.4600067138672,160.07000732421875,1766300.0,145.8324737548828,0.008620659029526793,0.003825414427870551
2016-03-07,160.57000732421875,158.1699981689453,159.97999572753906,160.57000732421875,2012800.0,146.28799438476562,0.015173605507094512,0.0036880335819269093
2016-03-08,160.61000061035156,159.35000610351562,159.39999389648438,160.1999969482422,2020100.0,145.95091247558594,0.007907087910730486,0.005018839914619701
2016-03-09,160.77999877929688,159.52000427246094,160.5,160.08999633789062,1883000.0,145.85067749023438,0.007898661441130987,-0.0025545399508372273
2016-03-10,160.8000030517578,158.27999877929688,160.77000427246094,159.88999938964844,1875700.0,145.66845703125,0.015921179504018012,-0.005473688246727504
2016-03-11,162.0500030517578,160.64999389648438,161.13999938964844,161.8800048828125,1697200.0,147.4814910888672,0.008714654269925091,0.004592314111747478
2016-03-14,162.77000427246094,161.0,161.61000061035156,161.80999755859375,1747300.0,147.41769409179688,0.010993815356900232,0.001237528293341131
2016-03-15,162.5,159.35000610351562,160.16000366210938,162.41000366210938,1827900.0,147.96434020996094,0.019767767655045475,0.01404845122722924
2016-03-16,163.3000030517578,161.52000427246094,161.9600067138672,162.88999938964844,1927700.0,148.40164184570312,0.011020299233612413,0.0057421130972429325
2016-03-17,164.36000061035156,162.83999633789062,163.16000366210938,163.75,2790000.0,149.18515014648438,0.00933434233999214,0.0036160598470716984
2016-03-18,165.3300018310547,163.89999389648438,164.14999389648438,165.3300018310547,5853000.0,150.62460327148438,0.008724880950718486,0.007188595665220947
2016-03-21,165.30999755859375,164.41000366210938,165.0500030517578,164.83999633789062,2095100.0,150.1781768798828,0.005474082333420636,-0.0012723823688832758
2016-03-22,165.5,164.38999938964844,164.5,164.91000366210938,2146300.0,150.2419891357422,0.00675223927533793,0.002492423477868541
2016-03-23,164.99000549316406,163.4600067138672,164.60000610351562,164.27000427246094,2305000.0,149.65890502929688,0.00936008024259476,-0.002004871317241337
2016-03-24,164.5399932861328,163.0500030517578,163.67999267578125,164.4600067138672,1868800.0,149.83203125,0.009138241070145976,0.004765481873102207
2016-03-28,166.64999389648438,164.5800018310547,164.92999267578125,166.27999877929688,2336700.0,151.49012756347656,0.012577421572485968,0.008185328099598366
2016-03-29,164.99000549316406,163.1199951171875,164.92999267578125,164.38999938964844,2525000.0,149.76820373535156,0.011464016870728344,-0.003274075729781479
2016-03-30,167.22000122070312,165.16000366210938,165.3699951171875,166.75,2195300.0,151.91831970214844,0.012472738634761546,0.008344953277857786
2016-03-31,167.5,166.5,166.75,166.6300048828125,1777200.0,151.80899047851562,0.006006006006006006,-0.0007196108976761619
2016-04-01,167.74000549316406,164.7899932861328,165.6300048828125,167.52999877929688,2011600.0,152.62892150878906,0.017901646502946338,0.011471314619767534
2016-04-04,167.49000549316406,165.9199981689453,167.11000061035156,166.39999389648438,2022800.0,151.5994415283203,0.00946243576148136,-0.004248738622906847
2016-04-05,166.5500030517578,164.64999389648438,165.17999267578125,165.80999755859375,1617400.0,151.06190490722656,0.011539685549384079,0.0038140507975992395
2016-04-06,167.0800018310547,164.83999633789062,165.33999633789062,166.80999755859375,2092200.0,151.97299194335938,0.013588968350693708,0.008890778113355067
2016-04-07,167.22999572753906,165.25,165.8800048828125,167.16000366210938,2728300.0,152.2918701171875,0.01198181983382186,0.00771641392343304
2016-04-08,167.99000549316406,166.10000610351562,167.7100067138672,166.6300048828125,1729300.0,151.80899047851562,0.011378683444903464,-0.00643969821608377
2016-04-11,167.9600067138672,166.57000732421875,167.1199951171875,166.58999633789062,1521100.0,151.7725372314453,0.008344835976040304,-0.003171366651400573
2016-04-12,168.39999389648438,166.92999267578125,167.00999450683594,168.02999877929688,1636500.0,153.08445739746094,0.00880609408255487,0.006107444500389989
2016-04-13,168.89999389648438,167.7100067138672,168.47000122070312,168.58999633789062,1545900.0,153.5946502685547,0.007095504948893386,0.0007122640014129347
2016-04-14,169.0,167.8800048828125,169.0,168.16000366210938,1213400.0,153.20289611816406,0.00667140269604653,-0.004970392531897189
2016-04-15,169.0,168.1999969482422,168.32000732421875,168.77999877929688,1417000.0,153.7677459716797,0.004756260798292322,0.002732838848991299
2016-04-18,169.8699951171875,168.38999938964844,168.47000122070312,169.5500030517578,1146600.0,154.46925354003906,0.008789095153533467,0.006410647730926514
2016-04-19,170.77000427246094,169.07000732421875,169.9199981689453,169.64999389648438,1849100.0,154.56036376953125,0.010054988316065851,-0.0015890082119261913
2016-04-20,170.4499969482422,168.6199951171875,170.13999938964844,168.94000244140625,1439700.0,153.9135284423828,0.010852816297277634,-0.007052997252539058
2016-04-21,169.6999969482422,168.41000366210938,168.97000122070312,168.66000366210938,1635000.0,153.658447265625,0.007659837646705358,-0.001834630741280763
2016-04-22,169.75999450683594,167.85000610351562,169.08999633789062,168.66000366210938,1802300.0,153.658447265625,0.01137913812253539,-0.0025429811644326994
2016-04-25,168.50999450683594,166.63999938964844,168.0,168.3800048828125,2378300.0,153.4033203125,0.011221766226816626,0.002261933826264881
2016-04-26,167.7899932861328,164.97000122070312,167.5,166.17999267578125,3192100.0,151.39901733398438,0.01709396887047964,-0.007880640741604477
2016-04-27,168.3800048828125,166.10000610351562,166.99000549316406,167.75999450683594,2227700.0,152.83848571777344,0.013726662826706646,0.004610988612150177
2016-04-28,168.77000427246094,166.1999969482422,166.85000610351562,167.0,1654700.0,152.14608764648438,0.01546334158489244,0.0008989744740633518
2016-04-29,167.77999877929688,166.5,166.97999572753906,167.3800048828125,1961200.0,152.49227905273438,0.0076876803561373875,0.002395551356499803
2016-05-02,168.5,166.94000244140625,167.3000030517578,168.33999633789062,1700300.0,153.3668975830078,0.009344659972323222,0.0062163375203948355
2016-05-03,168.07000732421875,166.66000366210938,167.38999938964844,167.97000122070312,1922200.0,153.02981567382812,0.008460360201167711,0.003464973016127243
2016-05-04,167.6999969482422,166.2899932861328,166.3699951171875,167.16000366210938,2118100.0,152.2918701171875,0.008479185272941841,0.00474850374531423
2016-05-05,168.3300018310547,167.19000244140625,167.4600067138672,167.77000427246094,1680200.0,152.84759521484375,0.006818585878350974,0.0018511736902258192
2016-05-06,169.0500030517578,167.0,167.83999633789062,168.88999938964844,1630200.0,153.86795043945312,0.012275467375795284,0.006255976374331996
2016-05-09,169.0500030517578,167.69000244140625,168.58999633789062,168.52000427246094,1301300.0,153.53089904785156,0.008110206873106643,-0.00041516143869775254
2016-05-10,170.38999938964844,169.0,169.22999572753906,170.25999450683594,1732600.0,155.11610412597656,0.00822484845945821,0.0060863842421598644
2016-05-11,171.27000427246094,169.57000732421875,170.1999969482422,169.77000427246094,1786400.0,154.66970825195312,0.010025339829064136,-0.002526396495247945
2016-05-12,170.6300048828125,168.75999450683594,169.86000061035156,170.14999389648438,1741900.0,155.01589965820312,0.011080886684319098,0.0017072488230942572
2016-05-13,170.3800048828125,167.82000732421875,170.0500030517578,168.32000732421875,1875900.0,153.3486785888672,0.015254424066660775,-0.010173453081400457
2016-05-16,169.89999389648438,168.42999267578125,168.5,169.5500030517578,1826200.0,154.46925354003906,0.008727668970055702,0.006231472117257048
2016-05-17,169.94000244140625,167.08999633789062,169.57000732421875,167.80999755859375,2126000.0,152.88400268554688,0.017056712944994754,-0.010379251575190724
2016-05-18,167.92999267578125,165.75999450683594,166.5,166.82000732421875,1624400.0,152.9940948486328,0.013091205603628454,0.0019219659112237237
2016-05-19,166.05999755859375,163.1699981689453,165.3699951171875,165.11000061035156,1657300.0,151.42581176757812,0.017711585598328854,-0.001572198793691053
2016-05-20,166.47000122070312,164.92999267578125,165.25,165.00999450683594,1746500.0,151.33407592773438,0.00933734683387283,-0.0014523781734587745
2016-05-23,166.55999755859375,164.52000427246094,165.27999877929688,166.11000061035156,1653500.0,152.34292602539062,0.012399667111328222,0.00502179233533885
2016-05-24,168.7899932861328,166.6999969482422,167.16000366210938,168.6300048828125,1627400.0,154.6540985107422,0.012537470762759144,0.008793976959192507
2016-05-25,170.36000061035156,168.75,169.0,169.99000549316406,1860000.0,155.9013671875,0.00954074435763889,0.0058580206696098374
2016-05-26,170.77000427246094,168.52999877929688,170.00999450683594,168.91000366210938,1563900.0,154.91087341308594,0.013291434815100922,-0.006470153992519145
2016-05-27,169.02999877929688,168.27999877929688,168.91000366210938,168.88999938964844,1099100.0,154.89251708984375,0.004456857650585335,-0.00011843154358669252
2016-05-31,169.75,167.66000366210938,169.32000732421875,168.32000732421875,2169600.0,154.36976623535156,0.012465682287009025,-0.005905976593097895
2016-06-01,168.92999267578125,167.08999633789062,167.77999877929688,168.69000244140625,1228200.0,154.7091064453125,0.011012007769572098,0.005423791087914017
2016-06-02,168.7100067138672,167.27000427246094,168.7100067138672,168.0399932861328,1980500.0,154.1129608154297,0.00860885038934222,-0.0039713911509156674
2016-06-03,168.66000366210938,167.50999450683594,168.0500030517578,168.3800048828125,1433500.0,154.42477416992188,0.006865316655636966,0.0019637121396126962
2016-06-06,170.58999633789062,168.58999633789062,168.85000610351562,170.0800018310547,1510700.0,155.9839324951172,0.01186310008567513,0.007284546538807929
2016-06-07,171.49000549316406,170.22000122070312,170.25,170.91000366210938,1723100.0,156.74510192871094,0.007460957956487621,0.0038766734925660793
2016-06-08,171.92999267578125,170.64999389648438,170.9499969482422,171.4199981689453,1684900.0,157.2128143310547,0.007500725608424676,0.002749349102623414
2016-06-09,171.47000122070312,169.39999389648438,170.5,170.1300048828125,2208800.0,156.02975463867188,0.012219642259749277,-0.0021700593383431085
2016-06-10,169.3000030517578,167.8800048828125,169.27000427246094,168.55999755859375,2123400.0,154.58987426757812,0.008458411529928966,-0.004194521746004946
2016-06-13,168.63999938964844,167.11000061035156,168.4499969482422,167.1300048828125,2129900.0,153.2783966064453,0.009155638643460695,-0.007836106199724463
2016-06-14,167.80999755859375,166.60000610351562,167.2899932861328,167.61000061035156,2021400.0,153.71861267089844,0.007262853605937482,0.0019128898144637346
2016-06-15,168.86000061035156,167.47000122070312,167.9499969482422,167.8000030517578,1694200.0,153.89285278320312,0.008299990323739258,-0.0008930866282218464
2016-06-16,170.38999938964844,166.6199951171875,167.35000610351562,169.92999267578125,2632100.0,155.8463134765625,0.022626361678917413,0.015416710356555079
2016-06-17,170.0,168.4199981689453,169.99000549316406,168.94000244140625,3448000.0,154.93836975097656,0.0093813196071274,-0.006176851684377627
2016-06-20,172.8000030517578,170.52999877929688,170.89999389648438,171.22999572753906,2162800.0,157.03857421875,0.01331146595150581,0.0019309645572870675
2016-06-21,171.97000122070312,171.05999755859375,171.17999267578125,171.3699951171875,1889100.0,157.1669921875,0.005319792324898569,0.001109957060029316
2016-06-22,172.60000610351562,170.99000549316406,171.8300018310547,171.22999572753906,1369600.0,157.03857421875,0.009415758574356722,-0.003491858797193974
2016-06-23,174.14999389648438,172.4600067138672,172.7100067138672,174.11000061035156,2021600.0,159.67990112304688,0.009799299065441233,0.008106038110482959
2016-06-24,171.5399932861328,168.39999389648438,168.8699951171875,169.1199951171875,4567500.0,155.10345458984375,0.018646077811490882,0.0014804287749668747
2016-06-27,167.8300018310547,165.16000366210938,167.77999877929688,167.19000244140625,2544100.0,153.3334197998047,0.016166130477979986,-0.0035164879138348598
2016-06-28,169.6699981689453,167.9600067138672,168.13999938964844,169.58999633789062,2237300.0,155.53451538085938,0.01018094419340687,0.008623747790565633
2016-06-29,171.85000610351562,170.36000061035156,171.02000427246094,171.52000427246094,1894100.0,157.30453491210938,0.008746216763476141,0.0029236345895736486
2016-06-30,175.13999938964844,172.05999755859375,172.05999755859375,175.1199951171875,2449400.0,160.60617065429688,0.017900743198638113,0.017784479844315297
2016-07-01,176.0800018310547,174.91000366210938,175.13999938964844,175.5399932861328,1930900.0,160.99136352539062,0.006689143813669523,0.002283852334579924
2016-07-05,175.77999877929688,173.50999450683594,174.86000061035156,175.6300048828125,2353600.0,161.0739288330078,0.013082844471944837,0.00440354723649334
2016-07-06,175.47000122070312,174.05999755859375,175.1999969482422,175.16000366210938,2383300.0,160.6428985595703,0.00810067609954278,-0.0002282721850995658
2016-07-07,175.63999938964844,174.1300048828125,175.08999633789062,174.8699951171875,1842300.0,160.37692260742188,0.00867165028710673,-0.0012565036570025634
2016-07-08,177.7899932861328,175.82000732421875,175.8699951171875,177.1199951171875,2726600.0,162.44044494628906,0.011204560799962508,0.007107522799253432
2016-07-11,178.47000122070312,177.19000244140625,177.41000366210938,178.00999450683594,1659500.0,163.25668334960938,0.007223876977597249,0.003381944830288657
2016-07-12,179.6300048828125,178.02999877929688,178.75,179.16000366210938,1912900.0,164.3113555908203,0.00898728368525771,0.0022937267810314685
2016-07-13,179.6699981689453,178.69000244140625,179.22000122070312,179.2100067138672,1491500.0,164.3572235107422,0.005484334401195222,-5.5766693270075456e-05
2016-07-14,181.32000732421875,179.8800048828125,180.1499938964844,180.8999938964844,1904300.0,165.90713500976562,0.00800535024637328,0.004163197476603612
2016-07-15,181.83999633789062,180.55999755859372,181.5,181.3999938964844,2475200.0,166.36570739746094,0.007089049604586584,-0.0005509978155129288
2016-07-18,181.6999969482422,180.75,181.44000244140625,181.1100006103516,1224400.0,166.09976196289062,0.005255861401063278,-0.0018187931361014448
2016-07-19,181.6499938964844,180.2899932861328,181.1100006103516,181.2400054931641,1051300.0,166.2189483642578,0.007543405962599239,0.0007178227727589626
2016-07-20,182.2700042724609,181.32000732421875,181.72999572753903,181.4199981689453,1413300.0,166.38404846191406,0.005239338792566157,-0.0017058139321066694
2016-07-21,181.55999755859372,179.6999969482422,181.2899932861328,180.25999450683597,1870800.0,165.32017517089844,0.01035058787946033,-0.005681498248340622
2016-07-22,180.52999877929688,179.36000061035156,180.4199981689453,180.44000244140625,1205600.0,165.48526000976562,0.006523183346141154,0.00011087613714642373
2016-07-25,180.4199981689453,178.9199981689453,180.1999969482422,179.6300048828125,1937000.0,164.74240112304688,0.008383635229996057,-0.003163108074820906
2016-07-26,178.99000549316406,176.13999938964844,177.1699981689453,177.66000366210938,3421600.0,162.9356689453125,0.016180345823727287,0.0027657362884702654
2016-07-27,178.94000244140625,177.41000366210938,177.41000366210938,178.27000427246094,2359700.0,163.49510192871094,0.00862408402973077,0.004847531664502403
2016-07-28,178.3699951171875,177.02999877929688,177.64999389648438,177.97999572753906,1799500.0,163.22914123535156,0.0075693178960092354,0.0018575955102310764
2016-07-29,178.82000732421875,177.6199951171875,178.11000061035156,178.36000061035156,1621900.0,163.57765197753906,0.0067560648576728295,0.0014036269672859137
2016-08-01,178.5399932861328,177.0800018310547,177.0800018310547,178.2899932861328,1598400.0,163.5134735107422,0.008244812739899604,0.006833021473720855
2016-08-02,178.6199951171875,177.24000549316406,178.5800018310547,178.36000061035156,2115100.0,163.57765197753906,0.007785994026482142,-0.0012319476898161128
2016-08-03,179.1300048828125,177.97000122070312,178.72000122070312,178.3800048828125,1419300.0,163.5959930419922,0.006517972996307608,-0.001902396685140798
2016-08-04,179.4199981689453,177.63999938964844,178.9600067138672,177.80999755859375,1071800.0,163.0732421875,0.010020258868569892,-0.006426067904166691
2016-08-05,179.00999450683594,177.3699951171875,178.25,178.57000732421875,1799500.0,163.770263671875,0.009246205304143454,0.0017952725061360449
2016-08-08,179.02000427246094,178.27000427246094,178.89999389648438,178.5800018310547,1327700.0,163.77943420410156,0.004207101486651278,-0.0017886644848900454
2016-08-09,178.89999389648438,177.94000244140625,178.3699951171875,178.38999938964844,1098900.0,163.60516357421875,0.005395028896856624,0.00011215043453802233
2016-08-10,178.85000610351562,177.85000610351562,178.1199951171875,178.82000732421875,1226300.0,163.99952697753906,0.005622715578755511,0.003930003515723784
2016-08-11,181.1000061035156,178.8800048828125,179.0800018310547,181.0,2043400.0,165.9988555908203,0.01241056104709668,0.01072145493250917
2016-08-12,181.47000122070312,179.89999389648438,181.47000122070312,180.2700042724609,1232900.0,165.32936096191406,0.00872711160358428,-0.006612646388770253
2016-08-15,181.38999938964844,180.4600067138672,181.0,180.55999755859372,1268200.0,165.59532165527344,0.0051534558416359965,-0.0024309527149518144
2016-08-16,180.3300018310547,179.2100067138672,180.1199951171875,179.25,1363600.0,164.3938751220703,0.006249623766689113,-0.00483008628010163
2016-08-17,180.08999633789062,178.32000732421875,178.6699981689453,179.8699951171875,1358500.0,165.99037170410156,0.009925913756013411,0.0067162755948959275
2016-08-18,179.6999969482422,178.5800018310547,179.6999969482422,179.17999267578125,1087900.0,165.35365295410156,0.006271671551706386,-0.002893735566454745
2016-08-19,179.77999877929688,178.0800018310547,178.66000366210938,179.61000061035156,1305300.0,165.75045776367188,0.00954625410356286,0.005317345397791823
2016-08-22,179.58999633789062,178.3699951171875,179.17999267578125,179.07000732421875,1336400.0,165.25213623046875,0.0068397222296361845,-0.0006138260746640052
2016-08-23,180.5399932861328,179.27999877929688,179.61000061035156,179.77000427246094,1195800.0,165.89813232421875,0.007028081857514162,0.0008908393829165959
2016-08-24,179.9600067138672,179.00999450683594,179.41000366210938,179.41000366210938,1137100.0,165.56590270996094,0.0053070344460290535,0.0
2016-08-25,180.32000732421875,179.0500030517578,179.08999633789062,179.5800018310547,840300.0,165.72276306152344,0.0070930145256340405,0.002736085226332603
2016-08-26,181.25,178.9199981689453,180.19000244140625,179.41000366210938,1324700.0,165.56590270996094,0.013022590291190267,-0.004328757249173761
2016-08-29,180.6999969482422,179.27999877929688,179.86000061035156,180.5,1051800.0,166.57176208496094,0.007920561014134126,0.0035583197346636913
2016-08-30,181.0200042724609,179.58999633789062,180.72000122070312,180.1499938964844,1039800.0,166.248779296875,0.00796262577944368,-0.0031540909714946486
2016-08-31,179.77000427246094,178.5800018310547,179.49000549316406,179.24000549316406,1636000.0,165.40902709960938,0.00666369374624629,-0.0013928352128192527
2016-09-01,180.1699981689453,178.8000030517578,179.30999755859375,179.97999572753906,1095300.0,166.09190368652344,0.007662164954163469,0.0037365354864074152
2016-09-02,181.4900054931641,180.08999633789062,180.52999877929688,180.80999755859372,1319000.0,166.85787963867188,0.007773941827655568,0.0015509820040443979
2016-09-06,181.27999877929688,179.8800048828125,180.55999755859372,180.4600067138672,1328100.0,166.53489685058594,0.007782932279751923,-0.0005537818236516422
2016-09-07,180.5399932861328,179.5399932861328,180.0399932861328,179.75,1133200.0,165.87962341308594,0.0055697896702396575,-0.001610715935053018
2016-09-08,180.2100067138672,178.94000244140625,179.19000244140625,180.10000610351562,1424000.0,166.20266723632812,0.007097374847062491,0.005078428761152226
2016-09-09,179.0,175.63999938964844,178.88999938964844,175.63999938964844,2083300.0,162.0867919921875,0.019130042257046308,-0.018167589083171874
2016-09-12,178.39999389648438,174.69000244140625,175.0,178.10000610351562,1913300.0,164.35699462890625,0.021237571716919028,0.017714320591517858
2016-09-13,177.60000610351562,175.9499969482422,176.8300018310547,176.07000732421875,1864600.0,162.48361206054688,0.009377716305154627,-0.004297882140848726
2016-09-14,177.35000610351562,175.1999969482422,175.9600067138672,175.6199951171875,1864800.0,162.06834411621094,0.012271741967601724,-0.0019323231626865562
2016-09-15,177.0,175.36000061035156,175.52999877929688,176.58999633789062,1663800.0,162.9635009765625,0.009352186267907825,0.006038839890419761
2016-09-16,175.9499969482422,174.38999938964844,175.8800048828125,175.05999755859375,3358800.0,161.5515594482422,0.008945453088213895,-0.004662311243197398
2016-09-19,177.9499969482422,176.0500030517578,176.0500030517578,176.72000122070312,1754900.0,163.0834503173828,0.01079235366968887,0.0038057265397964035
2016-09-20,178.5,177.3300018310547,177.7100067138672,177.60000610351562,1598600.0,163.89556884765625,0.006597857987166716,-0.0006189893995596752
2016-09-21,179.8000030517578,177.5,177.8800048828125,179.58999633789062,1760000.0,165.73199462890625,0.012957763671875,0.009613174095675726
2016-09-22,181.66000366210938,179.64999389648438,179.8300018310547,179.85000610351562,1849000.0,165.97195434570312,0.011188476670826841,0.00011123990578463631
2016-09-23,179.6999969482422,177.19000244140625,179.39999389648438,177.38999938964844,1911000.0,163.70175170898438,0.01416555376856519,-0.011203983139462786
2016-09-26,176.91000366210938,175.8000030517578,176.85000610351562,175.9499969482422,1821000.0,162.37286376953125,0.006313996536307021,-0.0050891101171160556
2016-09-27,177.02999877929688,175.5800018310547,175.61000061035156,176.3000030517578,2433600.0,162.6958770751953,0.008258326307784147,0.003929175098274995
2016-09-28,177.97999572753906,176.69000244140625,176.77999877929688,177.58999633789062,1694000.0,163.88633728027344,0.007300884420784355,0.004581952506997136
2016-09-29,177.6300048828125,174.8699951171875,177.47999572753906,175.3699951171875,1853600.0,161.83763122558594,0.01578320948528308,-0.011888667236564282
2016-09-30,177.14999389648438,176.08999633789062,176.5800018310547,176.22999572753906,2419400.0,162.63128662109375,0.006019635303755539,-0.0019821389731918687
2016-10-03,175.9499969482422,174.39999389648438,175.3300018310547,175.0399932861328,1785600.0,161.53309631347656,0.008887632488552845,-0.0016540725597055707
2016-10-04,174.97000122070312,171.1999969482422,174.58999633789062,171.67999267578125,3166900.0,158.432373046875,0.02202105338588703,-0.01666764260924512
2016-10-05,172.55999755859375,171.33999633789062,171.66000366210938,172.38999938964844,2305500.0,159.0876007080078,0.007120352788482757,0.004252567353872165
2016-10-06,172.32000732421875,170.60000610351562,171.92999267578125,171.63999938964844,2273400.0,158.3954620361328,0.010082070100627507,-0.0016866939945706292
